EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), APRIL 2010
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://eca.knmi.nl

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SD   : daily snow depth in 1 cm
23-27 Q_SD : quality code for SD (0='valid'; 1='suspect'; 9='missing')

This is the series of NETHERLANDS, PUTTEN (GLD) (source-ID: 101992)
See file source.txt for more info.



 SOUID,    DATE,   SD, Q_SD
101992,19030512,-9999,    9
101992,19030513,-9999,    9
101992,19030514,-9999,    9
101992,19030515,-9999,    9
101992,19030516,-9999,    9
101992,19030517,-9999,    9
101992,19030518,-9999,    9
101992,19030519,-9999,    9
101992,19030520,-9999,    9
101992,19030521,-9999,    9
101992,19030522,-9999,    9
101992,19030523,-9999,    9
101992,19030524,-9999,    9
101992,19030525,-9999,    9
101992,19030526,-9999,    9
101992,19030527,-9999,    9
101992,19030528,-9999,    9
101992,19030529,-9999,    9
101992,19030530,-9999,    9
101992,19030531,-9999,    9
101992,19030601,-9999,    9
101992,19030602,-9999,    9
101992,19030603,-9999,    9
101992,19030604,-9999,    9
101992,19030605,-9999,    9
101992,19030606,-9999,    9
101992,19030607,-9999,    9
101992,19030608,-9999,    9
101992,19030609,-9999,    9
101992,19030610,-9999,    9
101992,19030611,-9999,    9
101992,19030612,-9999,    9
101992,19030613,-9999,    9
101992,19030614,-9999,    9
101992,19030615,-9999,    9
101992,19030616,-9999,    9
101992,19030617,-9999,    9
101992,19030618,-9999,    9
101992,19030619,-9999,    9
101992,19030620,-9999,    9
101992,19030621,-9999,    9
101992,19030622,-9999,    9
101992,19030623,-9999,    9
101992,19030624,-9999,    9
101992,19030625,-9999,    9
101992,19030626,-9999,    9
101992,19030627,-9999,    9
101992,19030628,-9999,    9
101992,19030629,-9999,    9
101992,19030630,-9999,    9
101992,19030701,-9999,    9
101992,19030702,-9999,    9
101992,19030703,-9999,    9
101992,19030704,-9999,    9
101992,19030705,-9999,    9
101992,19030706,-9999,    9
101992,19030707,-9999,    9
101992,19030708,-9999,    9
101992,19030709,-9999,    9
101992,19030710,-9999,    9
101992,19030711,-9999,    9
101992,19030712,-9999,    9
101992,19030713,-9999,    9
101992,19030714,-9999,    9
101992,19030715,-9999,    9
101992,19030716,-9999,    9
101992,19030717,-9999,    9
101992,19030718,-9999,    9
101992,19030719,-9999,    9
101992,19030720,-9999,    9
101992,19030721,-9999,    9
101992,19030722,-9999,    9
101992,19030723,-9999,    9
101992,19030724,-9999,    9
101992,19030725,-9999,    9
101992,19030726,-9999,    9
101992,19030727,-9999,    9
101992,19030728,-9999,    9
101992,19030729,-9999,    9
101992,19030730,-9999,    9
101992,19030731,-9999,    9
101992,19030801,-9999,    9
101992,19030802,-9999,    9
101992,19030803,-9999,    9
101992,19030804,-9999,    9
101992,19030805,-9999,    9
101992,19030806,-9999,    9
101992,19030807,-9999,    9
101992,19030808,-9999,    9
101992,19030809,-9999,    9
101992,19030810,-9999,    9
101992,19030811,-9999,    9
101992,19030812,-9999,    9
101992,19030813,-9999,    9
101992,19030814,-9999,    9
101992,19030815,-9999,    9
101992,19030816,-9999,    9
101992,19030817,-9999,    9
101992,19030818,-9999,    9
101992,19030819,-9999,    9
101992,19030820,-9999,    9
101992,19030821,-9999,    9
101992,19030822,-9999,    9
101992,19030823,-9999,    9
101992,19030824,-9999,    9
101992,19030825,-9999,    9
101992,19030826,-9999,    9
101992,19030827,-9999,    9
101992,19030828,-9999,    9
101992,19030829,-9999,    9
101992,19030830,-9999,    9
101992,19030831,-9999,    9
101992,19030901,-9999,    9
101992,19030902,-9999,    9
101992,19030903,-9999,    9
101992,19030904,-9999,    9
101992,19030905,-9999,    9
101992,19030906,-9999,    9
101992,19030907,-9999,    9
101992,19030908,-9999,    9
101992,19030909,-9999,    9
101992,19030910,-9999,    9
101992,19030911,-9999,    9
101992,19030912,-9999,    9
101992,19030913,-9999,    9
101992,19030914,-9999,    9
101992,19030915,-9999,    9
101992,19030916,-9999,    9
101992,19030917,-9999,    9
101992,19030918,-9999,    9
101992,19030919,-9999,    9
101992,19030920,-9999,    9
101992,19030921,-9999,    9
101992,19030922,-9999,    9
101992,19030923,-9999,    9
101992,19030924,-9999,    9
101992,19030925,-9999,    9
101992,19030926,-9999,    9
101992,19030927,-9999,    9
101992,19030928,-9999,    9
101992,19030929,-9999,    9
101992,19030930,-9999,    9
101992,19031001,-9999,    9
101992,19031002,-9999,    9
101992,19031003,-9999,    9
101992,19031004,-9999,    9
101992,19031005,-9999,    9
101992,19031006,-9999,    9
101992,19031007,-9999,    9
101992,19031008,-9999,    9
101992,19031009,-9999,    9
101992,19031010,-9999,    9
101992,19031011,-9999,    9
101992,19031012,-9999,    9
101992,19031013,-9999,    9
101992,19031014,-9999,    9
101992,19031015,-9999,    9
101992,19031016,-9999,    9
101992,19031017,-9999,    9
101992,19031018,-9999,    9
101992,19031019,-9999,    9
101992,19031020,-9999,    9
101992,19031021,-9999,    9
101992,19031022,-9999,    9
101992,19031023,-9999,    9
101992,19031024,-9999,    9
101992,19031025,-9999,    9
101992,19031026,-9999,    9
101992,19031027,-9999,    9
101992,19031028,-9999,    9
101992,19031029,-9999,    9
101992,19031030,-9999,    9
101992,19031031,-9999,    9
101992,19031101,-9999,    9
101992,19031102,-9999,    9
101992,19031103,-9999,    9
101992,19031104,-9999,    9
101992,19031105,-9999,    9
101992,19031106,-9999,    9
101992,19031107,-9999,    9
101992,19031108,-9999,    9
101992,19031109,-9999,    9
101992,19031110,-9999,    9
101992,19031111,-9999,    9
101992,19031112,-9999,    9
101992,19031113,-9999,    9
101992,19031114,-9999,    9
101992,19031115,-9999,    9
101992,19031116,-9999,    9
101992,19031117,-9999,    9
101992,19031118,-9999,    9
101992,19031119,-9999,    9
101992,19031120,-9999,    9
101992,19031121,-9999,    9
101992,19031122,-9999,    9
101992,19031123,-9999,    9
101992,19031124,-9999,    9
101992,19031125,-9999,    9
101992,19031126,-9999,    9
101992,19031127,-9999,    9
101992,19031128,-9999,    9
101992,19031129,-9999,    9
101992,19031130,-9999,    9
101992,19031201,-9999,    9
101992,19031202,-9999,    9
101992,19031203,-9999,    9
101992,19031204,-9999,    9
101992,19031205,-9999,    9
101992,19031206,-9999,    9
101992,19031207,-9999,    9
101992,19031208,-9999,    9
101992,19031209,-9999,    9
101992,19031210,-9999,    9
101992,19031211,-9999,    9
101992,19031212,-9999,    9
101992,19031213,-9999,    9
101992,19031214,-9999,    9
101992,19031215,-9999,    9
101992,19031216,-9999,    9
101992,19031217,-9999,    9
101992,19031218,-9999,    9
101992,19031219,-9999,    9
101992,19031220,-9999,    9
101992,19031221,-9999,    9
101992,19031222,-9999,    9
101992,19031223,-9999,    9
101992,19031224,-9999,    9
101992,19031225,-9999,    9
101992,19031226,-9999,    9
101992,19031227,-9999,    9
101992,19031228,-9999,    9
101992,19031229,-9999,    9
101992,19031230,-9999,    9
101992,19031231,-9999,    9
101992,19040101,-9999,    9
101992,19040102,-9999,    9
101992,19040103,-9999,    9
101992,19040104,-9999,    9
101992,19040105,-9999,    9
101992,19040106,-9999,    9
101992,19040107,-9999,    9
101992,19040108,-9999,    9
101992,19040109,-9999,    9
101992,19040110,-9999,    9
101992,19040111,-9999,    9
101992,19040112,-9999,    9
101992,19040113,-9999,    9
101992,19040114,-9999,    9
101992,19040115,-9999,    9
101992,19040116,-9999,    9
101992,19040117,-9999,    9
101992,19040118,-9999,    9
101992,19040119,-9999,    9
101992,19040120,-9999,    9
101992,19040121,-9999,    9
101992,19040122,-9999,    9
101992,19040123,-9999,    9
101992,19040124,-9999,    9
101992,19040125,-9999,    9
101992,19040126,-9999,    9
101992,19040127,-9999,    9
101992,19040128,-9999,    9
101992,19040129,-9999,    9
101992,19040130,-9999,    9
101992,19040131,-9999,    9
101992,19040201,-9999,    9
101992,19040202,-9999,    9
101992,19040203,-9999,    9
101992,19040204,-9999,    9
101992,19040205,-9999,    9
101992,19040206,-9999,    9
101992,19040207,-9999,    9
101992,19040208,-9999,    9
101992,19040209,-9999,    9
101992,19040210,-9999,    9
101992,19040211,-9999,    9
101992,19040212,-9999,    9
101992,19040213,-9999,    9
101992,19040214,-9999,    9
101992,19040215,-9999,    9
101992,19040216,-9999,    9
101992,19040217,-9999,    9
101992,19040218,-9999,    9
101992,19040219,-9999,    9
101992,19040220,-9999,    9
101992,19040221,-9999,    9
101992,19040222,-9999,    9
101992,19040223,-9999,    9
101992,19040224,-9999,    9
101992,19040225,-9999,    9
101992,19040226,-9999,    9
101992,19040227,-9999,    9
101992,19040228,-9999,    9
101992,19040229,-9999,    9
101992,19040301,-9999,    9
101992,19040302,-9999,    9
101992,19040303,-9999,    9
101992,19040304,-9999,    9
101992,19040305,-9999,    9
101992,19040306,-9999,    9
101992,19040307,-9999,    9
101992,19040308,-9999,    9
101992,19040309,-9999,    9
101992,19040310,-9999,    9
101992,19040311,-9999,    9
101992,19040312,-9999,    9
101992,19040313,-9999,    9
101992,19040314,-9999,    9
101992,19040315,-9999,    9
101992,19040316,-9999,    9
101992,19040317,-9999,    9
101992,19040318,-9999,    9
101992,19040319,-9999,    9
101992,19040320,-9999,    9
101992,19040321,-9999,    9
101992,19040322,-9999,    9
101992,19040323,-9999,    9
101992,19040324,-9999,    9
101992,19040325,-9999,    9
101992,19040326,-9999,    9
101992,19040327,-9999,    9
101992,19040328,-9999,    9
101992,19040329,-9999,    9
101992,19040330,-9999,    9
101992,19040331,-9999,    9
101992,19040401,-9999,    9
101992,19040402,-9999,    9
101992,19040403,-9999,    9
101992,19040404,-9999,    9
101992,19040405,-9999,    9
101992,19040406,-9999,    9
101992,19040407,-9999,    9
101992,19040408,-9999,    9
101992,19040409,-9999,    9
101992,19040410,-9999,    9
101992,19040411,-9999,    9
101992,19040412,-9999,    9
101992,19040413,-9999,    9
101992,19040414,-9999,    9
101992,19040415,-9999,    9
101992,19040416,-9999,    9
101992,19040417,-9999,    9
101992,19040418,-9999,    9
101992,19040419,-9999,    9
101992,19040420,-9999,    9
101992,19040421,-9999,    9
101992,19040422,-9999,    9
101992,19040423,-9999,    9
101992,19040424,-9999,    9
101992,19040425,-9999,    9
101992,19040426,-9999,    9
101992,19040427,-9999,    9
101992,19040428,-9999,    9
101992,19040429,-9999,    9
101992,19040430,-9999,    9
101992,19040501,-9999,    9
101992,19040502,-9999,    9
101992,19040503,-9999,    9
101992,19040504,-9999,    9
101992,19040505,-9999,    9
101992,19040506,-9999,    9
101992,19040507,-9999,    9
101992,19040508,-9999,    9
101992,19040509,-9999,    9
101992,19040510,-9999,    9
101992,19040511,-9999,    9
101992,19040512,-9999,    9
101992,19040513,-9999,    9
101992,19040514,-9999,    9
101992,19040515,-9999,    9
101992,19040516,-9999,    9
101992,19040517,-9999,    9
101992,19040518,-9999,    9
101992,19040519,-9999,    9
101992,19040520,-9999,    9
101992,19040521,-9999,    9
101992,19040522,-9999,    9
101992,19040523,-9999,    9
101992,19040524,-9999,    9
101992,19040525,-9999,    9
101992,19040526,-9999,    9
101992,19040527,-9999,    9
101992,19040528,-9999,    9
101992,19040529,-9999,    9
101992,19040530,-9999,    9
101992,19040531,-9999,    9
101992,19040601,-9999,    9
101992,19040602,-9999,    9
101992,19040603,-9999,    9
101992,19040604,-9999,    9
101992,19040605,-9999,    9
101992,19040606,-9999,    9
101992,19040607,-9999,    9
101992,19040608,-9999,    9
101992,19040609,-9999,    9
101992,19040610,-9999,    9
101992,19040611,-9999,    9
101992,19040612,-9999,    9
101992,19040613,-9999,    9
101992,19040614,-9999,    9
101992,19040615,-9999,    9
101992,19040616,-9999,    9
101992,19040617,-9999,    9
101992,19040618,-9999,    9
101992,19040619,-9999,    9
101992,19040620,-9999,    9
101992,19040621,-9999,    9
101992,19040622,-9999,    9
101992,19040623,-9999,    9
101992,19040624,-9999,    9
101992,19040625,-9999,    9
101992,19040626,-9999,    9
101992,19040627,-9999,    9
101992,19040628,-9999,    9
101992,19040629,-9999,    9
101992,19040630,-9999,    9
101992,19040701,-9999,    9
101992,19040702,-9999,    9
101992,19040703,-9999,    9
101992,19040704,-9999,    9
101992,19040705,-9999,    9
101992,19040706,-9999,    9
101992,19040707,-9999,    9
101992,19040708,-9999,    9
101992,19040709,-9999,    9
101992,19040710,-9999,    9
101992,19040711,-9999,    9
101992,19040712,-9999,    9
101992,19040713,-9999,    9
101992,19040714,-9999,    9
101992,19040715,-9999,    9
101992,19040716,-9999,    9
101992,19040717,-9999,    9
101992,19040718,-9999,    9
101992,19040719,-9999,    9
101992,19040720,-9999,    9
101992,19040721,-9999,    9
101992,19040722,-9999,    9
101992,19040723,-9999,    9
101992,19040724,-9999,    9
101992,19040725,-9999,    9
101992,19040726,-9999,    9
101992,19040727,-9999,    9
101992,19040728,-9999,    9
101992,19040729,-9999,    9
101992,19040730,-9999,    9
101992,19040731,-9999,    9
101992,19040801,-9999,    9
101992,19040802,-9999,    9
101992,19040803,-9999,    9
101992,19040804,-9999,    9
101992,19040805,-9999,    9
101992,19040806,-9999,    9
101992,19040807,-9999,    9
101992,19040808,-9999,    9
101992,19040809,-9999,    9
101992,19040810,-9999,    9
101992,19040811,-9999,    9
101992,19040812,-9999,    9
101992,19040813,-9999,    9
101992,19040814,-9999,    9
101992,19040815,-9999,    9
101992,19040816,-9999,    9
101992,19040817,-9999,    9
101992,19040818,-9999,    9
101992,19040819,-9999,    9
101992,19040820,-9999,    9
101992,19040821,-9999,    9
101992,19040822,-9999,    9
101992,19040823,-9999,    9
101992,19040824,-9999,    9
101992,19040825,-9999,    9
101992,19040826,-9999,    9
101992,19040827,-9999,    9
101992,19040828,-9999,    9
101992,19040829,-9999,    9
101992,19040830,-9999,    9
101992,19040831,-9999,    9
101992,19040901,-9999,    9
101992,19040902,-9999,    9
101992,19040903,-9999,    9
101992,19040904,-9999,    9
101992,19040905,-9999,    9
101992,19040906,-9999,    9
101992,19040907,-9999,    9
101992,19040908,-9999,    9
101992,19040909,-9999,    9
101992,19040910,-9999,    9
101992,19040911,-9999,    9
101992,19040912,-9999,    9
101992,19040913,-9999,    9
101992,19040914,-9999,    9
101992,19040915,-9999,    9
101992,19040916,-9999,    9
101992,19040917,-9999,    9
101992,19040918,-9999,    9
101992,19040919,-9999,    9
101992,19040920,-9999,    9
101992,19040921,-9999,    9
101992,19040922,-9999,    9
101992,19040923,-9999,    9
101992,19040924,-9999,    9
101992,19040925,-9999,    9
101992,19040926,-9999,    9
101992,19040927,-9999,    9
101992,19040928,-9999,    9
101992,19040929,-9999,    9
101992,19040930,-9999,    9
101992,19041001,-9999,    9
101992,19041002,-9999,    9
101992,19041003,-9999,    9
101992,19041004,-9999,    9
101992,19041005,-9999,    9
101992,19041006,-9999,    9
101992,19041007,-9999,    9
101992,19041008,-9999,    9
101992,19041009,-9999,    9
101992,19041010,-9999,    9
101992,19041011,-9999,    9
101992,19041012,-9999,    9
101992,19041013,-9999,    9
101992,19041014,-9999,    9
101992,19041015,-9999,    9
101992,19041016,-9999,    9
101992,19041017,-9999,    9
101992,19041018,-9999,    9
101992,19041019,-9999,    9
101992,19041020,-9999,    9
101992,19041021,-9999,    9
101992,19041022,-9999,    9
101992,19041023,-9999,    9
101992,19041024,-9999,    9
101992,19041025,-9999,    9
101992,19041026,-9999,    9
101992,19041027,-9999,    9
101992,19041028,-9999,    9
101992,19041029,-9999,    9
101992,19041030,-9999,    9
101992,19041031,-9999,    9
101992,19041101,-9999,    9
101992,19041102,-9999,    9
101992,19041103,-9999,    9
101992,19041104,-9999,    9
101992,19041105,-9999,    9
101992,19041106,-9999,    9
101992,19041107,-9999,    9
101992,19041108,-9999,    9
101992,19041109,-9999,    9
101992,19041110,-9999,    9
101992,19041111,-9999,    9
101992,19041112,-9999,    9
101992,19041113,-9999,    9
101992,19041114,-9999,    9
101992,19041115,-9999,    9
101992,19041116,-9999,    9
101992,19041117,-9999,    9
101992,19041118,-9999,    9
101992,19041119,-9999,    9
101992,19041120,-9999,    9
101992,19041121,-9999,    9
101992,19041122,-9999,    9
101992,19041123,-9999,    9
101992,19041124,-9999,    9
101992,19041125,-9999,    9
101992,19041126,-9999,    9
101992,19041127,-9999,    9
101992,19041128,-9999,    9
101992,19041129,-9999,    9
101992,19041130,-9999,    9
101992,19041201,-9999,    9
101992,19041202,-9999,    9
101992,19041203,-9999,    9
101992,19041204,-9999,    9
101992,19041205,-9999,    9
101992,19041206,-9999,    9
101992,19041207,-9999,    9
101992,19041208,-9999,    9
101992,19041209,-9999,    9
101992,19041210,-9999,    9
101992,19041211,-9999,    9
101992,19041212,-9999,    9
101992,19041213,-9999,    9
101992,19041214,-9999,    9
101992,19041215,-9999,    9
101992,19041216,-9999,    9
101992,19041217,-9999,    9
101992,19041218,-9999,    9
101992,19041219,-9999,    9
101992,19041220,-9999,    9
101992,19041221,-9999,    9
101992,19041222,-9999,    9
101992,19041223,-9999,    9
101992,19041224,-9999,    9
101992,19041225,-9999,    9
101992,19041226,-9999,    9
101992,19041227,-9999,    9
101992,19041228,-9999,    9
101992,19041229,-9999,    9
101992,19041230,-9999,    9
101992,19041231,-9999,    9
101992,19050101,-9999,    9
101992,19050102,-9999,    9
101992,19050103,-9999,    9
101992,19050104,-9999,    9
101992,19050105,-9999,    9
101992,19050106,-9999,    9
101992,19050107,-9999,    9
101992,19050108,-9999,    9
101992,19050109,-9999,    9
101992,19050110,-9999,    9
101992,19050111,-9999,    9
101992,19050112,-9999,    9
101992,19050113,-9999,    9
101992,19050114,-9999,    9
101992,19050115,-9999,    9
101992,19050116,-9999,    9
101992,19050117,-9999,    9
101992,19050118,-9999,    9
101992,19050119,-9999,    9
101992,19050120,-9999,    9
101992,19050121,-9999,    9
101992,19050122,-9999,    9
101992,19050123,-9999,    9
101992,19050124,-9999,    9
101992,19050125,-9999,    9
101992,19050126,-9999,    9
101992,19050127,-9999,    9
101992,19050128,-9999,    9
101992,19050129,-9999,    9
101992,19050130,-9999,    9
101992,19050131,-9999,    9
101992,19050201,-9999,    9
101992,19050202,-9999,    9
101992,19050203,-9999,    9
101992,19050204,-9999,    9
101992,19050205,-9999,    9
101992,19050206,-9999,    9
101992,19050207,-9999,    9
101992,19050208,-9999,    9
101992,19050209,-9999,    9
101992,19050210,-9999,    9
101992,19050211,-9999,    9
101992,19050212,-9999,    9
101992,19050213,-9999,    9
101992,19050214,-9999,    9
101992,19050215,-9999,    9
101992,19050216,-9999,    9
101992,19050217,-9999,    9
101992,19050218,-9999,    9
101992,19050219,-9999,    9
101992,19050220,-9999,    9
101992,19050221,-9999,    9
101992,19050222,-9999,    9
101992,19050223,-9999,    9
101992,19050224,-9999,    9
101992,19050225,-9999,    9
101992,19050226,-9999,    9
101992,19050227,-9999,    9
101992,19050228,-9999,    9
101992,19050301,-9999,    9
101992,19050302,-9999,    9
101992,19050303,-9999,    9
101992,19050304,-9999,    9
101992,19050305,-9999,    9
101992,19050306,-9999,    9
101992,19050307,-9999,    9
101992,19050308,-9999,    9
101992,19050309,-9999,    9
101992,19050310,-9999,    9
101992,19050311,-9999,    9
101992,19050312,-9999,    9
101992,19050313,-9999,    9
101992,19050314,-9999,    9
101992,19050315,-9999,    9
101992,19050316,-9999,    9
101992,19050317,-9999,    9
101992,19050318,-9999,    9
101992,19050319,-9999,    9
101992,19050320,-9999,    9
101992,19050321,-9999,    9
101992,19050322,-9999,    9
101992,19050323,-9999,    9
101992,19050324,-9999,    9
101992,19050325,-9999,    9
101992,19050326,-9999,    9
101992,19050327,-9999,    9
101992,19050328,-9999,    9
101992,19050329,-9999,    9
101992,19050330,-9999,    9
101992,19050331,-9999,    9
